Unnamed: 0,id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
7933500,124283291,95,99,9909,107127979,6732,2013-03-29,5.5,OZ,1,1.99
7933557,124283291,95,99,9909,107127979,6732,2013-04-14,9.0,OZ,1,0.29
7933565,124283291,95,99,9909,107127979,6732,2013-04-14,10.5,OZ,1,3.29
7933608,124283291,95,99,9909,107127979,6732,2013-04-22,10.5,OZ,1,3.29
7933631,124283291,95,99,9909,107127979,6732,2013-04-24,9.8,OZ,1,3.29
7935811,124283730,15,56,5616,104610040,15889,2013-03-13,7.0,OZ,1,3.0
7937611,124283996,17,99,9909,107127979,6732,2013-03-04,10.0,OZ,2,5.0
7937619,124283996,17,99,9909,107127979,6732,2013-03-04,12.0,OZ,1,2.5
7937646,124283996,17,56,5616,104610040,15889,2013-03-11,7.5,OZ,1,3.99
7937666,124283996,17,99,9909,107127979,6732,2013-03-11,10.0,OZ,1,3.69
7937691,124283996,17,99,9909,107127979,6732,2013-03-20,12.0,OZ,2,2.99
7937703,124283996,17,99,9909,107127979,6732,2013-03-25,12.0,OZ,2,5.98
7937709,124283996,17,99,9909,107127979,6732,2013-03-25,9.0,OZ,2,-2.0
7937735,124283996,17,17,1726,104460040,3718,2013-03-25,35.0,CT,1,2.99
7937747,124283996,17,99,9909,107127979,6732,2013-03-30,10.0,OZ,2,5.0
7937773,124283996,17,99,9909,107127979,6732,2013-04-08,12.0,OZ,2,7.38
7937830,124283996,17,99,9909,107127979,6732,2013-04-15,12.0,OZ,4,4.0
7937831,124283996,17,99,9909,107127979,6732,2013-04-15,9.0,OZ,1,1.0
7937873,124283996,17,17,1726,104460040,3718,2013-04-22,35.0,CT,1,2.5
7937882,124283996,17,99,9909,107127979,6732,2013-04-22,10.0,OZ,4,7.38
7940567,124288803,15,99,9909,107127979,6732,2013-03-25,13.9,OZ,1,3.99
7944940,124291403,14,99,9909,107127979,6732,2013-03-18,16.0,OZ,1,1.79
7947613,124293452,4,35,3509,103320030,875,2013-03-13,75.0,OZ,4,13.98
7948774,124294048,15,99,9909,107127979,6732,2013-03-09,9.7,OZ,1,3.0
7948778,124294048,15,99,9909,107127979,6732,2013-03-09,9.8,OZ,1,3.0
7948785,124294048,15,99,9909,107127979,6732,2013-03-10,6.5,OZ,1,3.69
7948821,124294048,15,99,9909,107127979,6732,2013-03-17,10.0,OZ,1,2.39
7948909,124294048,15,99,9909,107127979,6732,2013-04-12,10.0,OZ,1,3.69
7950584,124294552,4,99,9909,107127979,6732,2013-03-20,16.0,OZ,1,2.99
7950923,124297906,17,99,9909,107127979,6732,2013-03-23,12.0,OZ,2,2.99
7950935,124297906,17,99,9909,107127979,6732,2013-03-31,12.0,OZ,1,2.5
7951660,124298323,14,35,3509,103320030,875,2013-03-03,75.0,OZ,1,4.99
7951675,124298323,14,35,3509,103320030,875,2013-03-06,150.0,OZ,1,11.99
7951689,124298323,14,35,3509,103320030,875,2013-03-12,150.0,OZ,0,0.0
7951702,124298323,14,99,9909,107127979,6732,2013-03-20,16.0,OZ,1,1.79
7951712,124298323,14,99,9909,107127979,6732,2013-03-30,16.0,OZ,1,1.79
7955293,124300014,15,99,9909,107127979,6732,2013-03-03,9.8,OZ,2,7.98
7955325,124300014,15,99,9909,107127979,6732,2013-03-05,10.5,OZ,1,3.99
7955365,124300014,15,99,9909,107127979,6732,2013-03-16,12.0,OZ,2,5.19
7955366,124300014,15,99,9909,107127979,6732,2013-03-16,10.5,OZ,1,3.99
7955421,124300014,15,99,9909,107127979,6732,2013-04-07,10.5,OZ,2,5.0
7955494,124300014,15,99,9909,107127979,6732,2013-04-14,12.0,OZ,1,2.79
7955508,124300014,15,56,5616,104610040,15889,2013-04-20,8.0,OZ,1,4.39
7955540,124300014,15,99,9909,107127979,6732,2013-04-26,12.0,OZ,2,3.04
7957441,124302161,18,99,9909,107127979,6732,2013-03-13,6.5,OZ,1,2.5
7964361,124308070,15,99,9909,107127979,6732,2013-03-01,6.5,OZ,1,1.31
7964373,124308070,15,99,9909,107127979,6732,2013-03-02,6.5,OZ,1,3.69
7964419,124308070,15,99,9909,107127979,6732,2013-03-16,6.5,OZ,1,3.69
7964479,124308070,15,99,9909,107127979,6732,2013-03-28,6.5,OZ,2,5.69
7964581,124308070,15,56,5616,104610040,15889,2013-04-18,7.6,OZ,1,4.39
7965157,124308930,17,99,9909,107127979,6732,2013-04-15,9.0,OZ,1,-0.27
7968236,124310740,17,99,9909,107127979,6732,2013-04-05,16.0,OZ,1,1.99
7970075,124310773,18,99,9909,107127979,6732,2013-04-14,5.0,OZ,1,3.29
7970076,124310773,18,99,9909,107127979,6732,2013-04-14,6.0,OZ,1,3.29
7970097,124310773,18,17,1726,104460040,3718,2013-04-22,75.0,CT,1,7.29
7971783,124311535,20,99,9909,107127979,6732,2013-03-15,5.0,OZ,1,2.5
7971861,124311535,20,99,9909,107127979,6732,2013-03-30,5.0,OZ,1,2.4
7971928,124311535,20,32,3203,106414464,13474,2013-04-17,5.0,OZ,1,3.49
7972521,124312145,15,99,9909,107127979,6732,2013-03-03,9.8,OZ,1,3.99
7972568,124312145,15,99,9909,107127979,6732,2013-04-21,16.0,OZ,1,2.99
7972573,124312145,15,99,9909,107127979,6732,2013-04-21,10.5,OZ,1,3.99
7973598,124312393,18,99,9909,107127979,6732,2013-04-02,12.0,OZ,1,1.79
7973607,124312393,18,99,9909,107127979,6732,2013-04-05,12.0,OZ,1,1.49
7973641,124312393,18,99,9909,107127979,6732,2013-04-09,12.0,OZ,1,1.49
7974856,124312818,15,99,9909,107127979,6732,2013-04-25,12.0,OZ,1,1.99
7974863,124312818,15,99,9909,107127979,6732,2013-04-27,12.0,OZ,1,1.0
7979832,124313874,15,99,9909,107127979,6732,2013-03-03,18.0,OZ,3,14.97
7979872,124313874,15,99,9909,107127979,6732,2013-03-12,11.0,OZ,2,5.98
7981900,124315130,17,99,9909,107127979,6732,2013-03-09,16.0,OZ,1,1.99
7981936,124315130,17,32,3203,106414464,13474,2013-03-10,20.0,OZ,1,7.99
7982007,124315130,17,99,9909,107127979,6732,2013-04-28,10.0,OZ,1,5.99
7984902,124316202,18,99,9909,107127979,6732,2013-04-14,6.0,OZ,1,2.99
7987068,124319570,17,99,9909,107127979,6732,2013-03-24,12.0,OZ,2,2.99
7988424,124321344,18,99,9909,107127979,6732,2013-03-09,9.0,OZ,1,1.99
7988474,124321344,18,99,9909,107127979,6732,2013-03-21,9.0,OZ,1,1.0
7988514,124321344,18,99,9909,107127979,6732,2013-04-08,9.0,OZ,1,1.99
7988547,124321344,18,99,9909,107127979,6732,2013-04-16,9.0,OZ,1,1.25
7989243,124321418,17,99,9909,107127979,6732,2013-03-04,11.0,OZ,1,2.89
7990138,124323167,15,99,9909,107127979,6732,2013-04-10,12.0,OZ,1,1.99
7990144,124323167,15,99,9909,107127979,6732,2013-04-13,12.0,OZ,1,1.0
7991835,124324844,14,99,9909,107127979,6732,2013-03-17,6.0,OZ,3,7.5
7991876,124324844,14,99,9909,107127979,6732,2013-03-21,6.0,OZ,1,3.29
7991956,124324844,14,99,9909,107127979,6732,2013-04-07,9.0,OZ,1,2.49
7992011,124324844,14,99,9909,107127979,6732,2013-04-14,9.0,OZ,2,-4.04
7992049,124324844,14,32,3203,106414464,13474,2013-04-20,5.0,OZ,1,2.6
7992050,124324844,14,32,3203,106414464,13474,2013-04-20,6.0,OZ,1,3.49
7994692,124326181,15,99,9909,107127979,6732,2013-03-10,10.0,OZ,1,2.99
7994801,124326181,15,99,9909,107127979,6732,2013-03-24,9.0,OZ,1,1.0
7994803,124326181,15,99,9909,107127979,6732,2013-03-24,8.0,OZ,1,2.99
7994966,124326181,15,35,3509,103320030,875,2013-04-14,125.0,OZ,1,11.7
7994983,124326181,15,99,9909,107127979,6732,2013-04-18,10.0,OZ,1,3.69
7994996,124326181,15,99,9909,107127979,6732,2013-04-20,10.0,OZ,1,3.99
7995053,124326181,15,99,9909,107127979,6732,2013-04-28,16.0,OZ,1,3.49
7995055,124326181,15,99,9909,107127979,6732,2013-04-28,12.0,OZ,1,1.0
7995057,124326181,15,99,9909,107127979,6732,2013-04-28,9.0,OZ,1,1.0
7996036,124330226,18,99,9909,107127979,6732,2013-03-09,12.0,OZ,1,1.79
7996046,124330226,18,99,9909,107127979,6732,2013-03-11,12.0,OZ,1,1.79
7999781,124331719,15,99,9909,107127979,6732,2013-03-01,10.0,OZ,1,3.52
7999841,124331719,15,99,9909,107127979,6732,2013-03-08,12.0,OZ,1,3.69
7999908,124331719,15,99,9909,107127979,6732,2013-03-22,9.0,OZ,1,2.99
7999914,124331719,15,99,9909,107127979,6732,2013-03-22,12.0,OZ,1,-0.2
7999918,124331719,15,32,3203,106414464,13474,2013-03-22,8.0,OZ,1,4.49
8000038,124331719,15,99,9909,107127979,6732,2013-04-18,12.0,OZ,1,3.69
8002025,124331792,17,17,1703,104460040,3718,2013-03-21,32.0,OZ,2,5.98
8003563,124334287,18,99,9909,107127979,6732,2013-04-06,9.7,OZ,2,6.0
8008390,124341065,15,56,5616,104610040,15889,2013-03-04,6.67,OZ,1,3.99
8009596,124341740,15,56,5616,104610040,15889,2013-03-28,6.67,OZ,1,2.79
8009640,124341740,15,56,5616,104610040,15889,2013-04-12,7.0,OZ,1,4.39
8009661,124341740,15,56,5616,104610040,15889,2013-04-19,6.67,OZ,1,4.39
8010649,124342369,18,99,9909,107127979,6732,2013-03-04,6.0,OZ,1,2.5
8012229,124343526,15,56,5616,104610040,15889,2013-03-16,8.0,OZ,1,3.0
8012279,124343526,15,99,9909,107127979,6732,2013-04-01,5.5,OZ,1,3.4
8012296,124343526,15,35,3509,103320030,875,2013-04-06,150.0,OZ,1,9.99
8012311,124343526,15,99,9909,107127979,6732,2013-04-06,10.0,OZ,1,4.99
8013962,124343807,18,99,9909,107127979,6732,2013-03-11,10.0,OZ,2,5.98
8014916,124344321,15,35,3509,103320030,875,2013-03-24,150.0,OZ,1,12.74
8019284,124345409,15,99,9909,107127979,6732,2013-03-05,6.0,OZ,1,2.69
8019317,124345409,15,99,9909,107127979,6732,2013-03-16,10.0,OZ,1,2.5
8019342,124345409,15,99,9909,107127979,6732,2013-03-28,10.0,OZ,1,2.5
8019352,124345409,15,56,5616,104610040,15889,2013-03-28,8.0,OZ,1,2.48
8019360,124345409,15,99,9909,107127979,6732,2013-03-28,12.0,OZ,1,3.06
8019407,124345409,15,99,9909,107127979,6732,2013-04-09,10.0,OZ,1,3.69
8021296,124345657,15,99,9909,107127979,6732,2013-03-20,12.0,OZ,2,2.99
8022738,124345668,15,35,3509,103320030,875,2013-03-12,125.0,OZ,1,0.4
8022750,124345668,15,99,9909,107127979,6732,2013-03-12,10.0,OZ,1,4.99
8024443,124346240,15,99,9909,107127979,6732,2013-03-03,6.0,OZ,1,2.0
8026508,124347604,17,35,3509,103320030,875,2013-04-10,44.09,OZ,1,9.99
8027384,124349776,15,99,9909,107127979,6732,2013-03-10,9.7,OZ,1,3.99
8027389,124349776,15,17,1703,104460040,3718,2013-03-13,32.0,OZ,1,2.99
8033949,124351837,18,99,9909,107127979,6732,2013-03-02,9.0,OZ,1,2.5
8033987,124351837,18,99,9909,107127979,6732,2013-03-09,6.0,OZ,1,2.99
8034003,124351837,18,99,9909,107127979,6732,2013-03-24,10.0,OZ,1,2.99
8036522,124352400,15,17,1726,104460040,3718,2013-03-01,75.0,CT,1,6.5
8036581,124352400,15,99,9909,107127979,6732,2013-03-08,9.0,OZ,1,2.99
8036596,124352400,15,99,9909,107127979,6732,2013-03-15,10.0,OZ,2,4.29
8036691,124352400,15,99,9909,107127979,6732,2013-03-26,11.9,OZ,1,2.99
8036742,124352400,15,99,9909,107127979,6732,2013-04-06,11.9,OZ,1,3.29
8036878,124352400,15,99,9909,107127979,6732,2013-04-26,9.0,OZ,2,2.69
8039638,124352705,17,99,9909,107127979,6732,2013-03-03,6.0,OZ,1,2.5
8040230,124353558,17,99,9909,107127979,6732,2013-03-23,12.0,OZ,2,2.99
8041486,124355308,15,35,3509,103320030,875,2013-03-07,75.0,OZ,1,4.99
8043453,124357035,15,99,9909,107127979,6732,2013-03-01,10.0,OZ,1,2.5
8043503,124357035,15,99,9909,107127979,6732,2013-03-19,12.0,OZ,1,0.8
8043565,124357035,15,99,9909,107127979,6732,2013-03-28,6.0,OZ,1,1.59
8043595,124357035,15,99,9909,107127979,6732,2013-04-05,12.0,OZ,1,2.99
8043628,124357035,15,99,9909,107127979,6732,2013-04-16,6.0,OZ,1,3.69
8045116,124357363,15,32,3203,106414464,13474,2013-04-21,6.0,OZ,1,3.49
8047129,124358883,17,99,9909,107127979,6732,2013-04-14,12.0,OZ,1,1.0
8048559,124360331,17,99,9909,107127979,6732,2013-04-06,16.0,OZ,1,1.99
8052723,124361558,15,99,9909,107127979,6732,2013-03-01,12.0,OZ,1,1.99
8052768,124361558,15,99,9909,107127979,6732,2013-03-11,12.0,OZ,1,1.99
8052802,124361558,15,99,9909,107127979,6732,2013-03-17,12.0,OZ,1,1.99
8052845,124361558,15,99,9909,107127979,6732,2013-03-30,12.0,OZ,1,1.99
8052876,124361558,15,99,9909,107127979,6732,2013-04-15,12.0,OZ,1,1.0
8053508,124361943,15,56,5616,104610040,15889,2013-03-18,7.0,OZ,1,3.74
8054912,124363464,17,99,9909,107127979,6732,2013-03-02,10.0,OZ,2,5.0
8058811,124367162,18,99,9909,107127979,6732,2013-03-24,10.0,OZ,1,4.99
8060938,124371597,15,99,9909,107127979,6732,2013-04-21,10.0,OZ,1,4.89
8060949,124371597,15,99,9909,107127979,6732,2013-04-25,13.9,OZ,1,3.99
8065109,124372093,17,17,1726,104460040,7668,2013-03-21,30.0,CT,3,8.97
8066885,124372348,18,56,5616,104610040,15889,2013-03-13,8.0,OZ,1,3.0
8066909,124372348,18,56,5616,104610040,15889,2013-03-13,7.5,OZ,1,3.75
8066956,124372348,18,35,3509,103320030,875,2013-03-16,75.0,OZ,2,5.99
8067018,124372348,18,99,9909,107127979,6732,2013-04-08,9.0,OZ,1,1.79
8067073,124372348,18,35,3509,103320030,875,2013-04-17,75.0,OZ,1,6.4
8069108,124372945,15,99,9909,107127979,6732,2013-03-16,10.0,OZ,1,2.99
8069200,124372945,15,99,9909,107127979,6732,2013-04-03,16.0,OZ,1,2.99
8069202,124372945,15,99,9909,107127979,6732,2013-04-03,8.0,OZ,1,1.99
8069285,124372945,15,99,9909,107127979,6732,2013-04-29,8.0,OZ,1,1.0
8071717,124373225,15,99,9909,107127979,6732,2013-03-14,6.0,OZ,1,2.5
8073487,124373908,18,99,9909,107127979,6732,2013-03-18,16.0,OZ,1,1.49
8074741,124375796,18,99,9909,107127979,6732,2013-04-12,16.0,OZ,1,-0.81
8074751,124375796,18,99,9909,107127979,6732,2013-04-22,6.0,OZ,1,-0.78
8075476,124376296,15,99,9909,107127979,6732,2013-03-29,10.0,OZ,1,3.49
8076674,124376632,15,32,3203,106414464,13474,2013-03-10,6.0,OZ,1,3.49
8076676,124376632,15,99,9909,107127979,6732,2013-03-10,9.0,OZ,1,2.99
8076728,124376632,15,35,3509,103320030,875,2013-03-20,75.0,OZ,2,6.99
8076768,124376632,15,99,9909,107127979,6732,2013-03-28,48.0,OZ,1,3.99
8076771,124376632,15,99,9909,107127979,6732,2013-03-28,9.0,OZ,1,2.99
8076781,124376632,15,35,3509,103320030,875,2013-03-30,75.0,OZ,2,6.99
8076868,124376632,15,35,3509,103320030,875,2013-04-12,150.0,OZ,1,9.99
8076883,124376632,15,35,3509,103320030,875,2013-04-21,150.0,OZ,1,8.99
8077953,124378412,17,99,9909,107127979,6732,2013-03-11,10.0,OZ,1,3.69
8077999,124378412,17,99,9909,107127979,6732,2013-03-17,10.0,OZ,1,2.5
8078042,124378412,17,32,3203,106414464,13474,2013-03-17,5.0,OZ,1,3.49
8078060,124378412,17,99,9909,107127979,6732,2013-04-03,10.0,OZ,1,3.69
8078083,124378412,17,99,9909,107127979,6732,2013-04-07,12.0,OZ,1,3.69
8078093,124378412,17,99,9909,107127979,6732,2013-04-07,10.0,OZ,1,3.69
8078142,124378412,17,99,9909,107127979,6732,2013-04-15,9.0,OZ,1,3.69
8078797,124378819,15,35,3509,103320030,875,2013-03-19,105.76,OZ,1,10.49
8080007,124379076,17,99,9909,107127979,6732,2013-03-10,6.5,OZ,1,3.69
8080022,124379076,17,56,5616,104610040,15889,2013-03-11,8.0,OZ,1,3.99
8080069,124379076,17,99,9909,107127979,6732,2013-03-21,12.0,OZ,1,2.99
8080077,124379076,17,99,9909,107127979,6732,2013-03-21,9.0,OZ,1,0.0
8081102,124379322,15,99,9909,107127979,6732,2013-03-02,10.0,OZ,1,2.99
8081123,124379322,15,99,9909,107127979,6732,2013-03-07,10.0,OZ,1,2.99
8081158,124379322,15,99,9909,107127979,6732,2013-03-21,10.0,OZ,1,2.99
8081185,124379322,15,99,9909,107127979,6732,2013-04-01,10.0,OZ,1,2.99
8081215,124379322,15,99,9909,107127979,6732,2013-04-19,8.0,OZ,1,1.99
8081254,124379322,15,99,9909,107127979,6732,2013-04-28,10.0,OZ,1,1.69
8082989,124379393,18,99,9909,107127979,6732,2013-03-02,10.0,OZ,1,1.49
8082991,124379393,18,99,9909,107127979,6732,2013-03-02,11.0,OZ,1,2.79
8083011,124379393,18,99,9909,107127979,6732,2013-03-07,10.0,OZ,1,1.49
8083092,124379393,18,99,9909,107127979,6732,2013-03-22,16.0,OZ,1,2.99
8083098,124379393,18,99,9909,107127979,6732,2013-03-22,10.0,OZ,1,1.49
8083171,124379393,18,99,9909,107127979,6732,2013-04-08,9.8,OZ,2,5.03
8084623,124382455,17,99,9909,107127979,6732,2013-03-02,6.0,OZ,1,2.5
8084721,124382455,17,32,3203,106414464,13474,2013-04-03,5.0,OZ,1,3.49
8084755,124382455,17,99,9909,107127979,6732,2013-04-20,6.0,OZ,2,3.69
8086389,124382752,18,99,9909,107127979,6732,2013-03-10,10.0,OZ,1,4.99
8086405,124382752,18,32,3203,106414464,13474,2013-03-10,5.0,OZ,1,3.49
8086444,124382752,18,99,9909,107127979,6732,2013-03-20,12.0,OZ,1,1.5
8086534,124382752,18,99,9909,107127979,6732,2013-04-12,12.0,OZ,2,2.5
8086550,124382752,18,99,9909,107127979,6732,2013-04-17,9.0,OZ,2,3.98
8088198,124384350,20,99,9909,107127979,6732,2013-03-22,12.0,OZ,1,2.99
8088200,124384350,20,99,9909,107127979,6732,2013-03-22,9.0,OZ,1,0.0
8089293,124385661,15,99,9909,107127979,6732,2013-03-04,12.0,OZ,1,1.99
8089328,124385661,15,99,9909,107127979,6732,2013-03-07,48.0,OZ,1,3.99
8089358,124385661,15,99,9909,107127979,6732,2013-03-14,12.0,OZ,2,5.98
8089379,124385661,15,35,3509,103320030,875,2013-03-22,75.0,OZ,2,12.99
8089403,124385661,15,99,9909,107127979,6732,2013-03-29,12.0,OZ,1,1.32
8089438,124385661,15,99,9909,107127979,6732,2013-04-08,12.0,OZ,2,3.98
8089472,124385661,15,35,3509,103320030,875,2013-04-19,150.0,OZ,1,8.99
8089473,124385661,15,99,9909,107127979,6732,2013-04-23,18.0,OZ,1,2.7
8089479,124385661,15,99,9909,107127979,6732,2013-04-25,16.0,OZ,2,2.0
8089482,124385661,15,32,3203,106414464,13474,2013-04-25,5.0,OZ,2,5.98
8094061,124389451,18,99,9909,107127979,6732,2013-03-02,12.0,OZ,1,2.5
8094067,124389451,18,99,9909,107127979,6732,2013-03-03,12.0,OZ,2,5.0
8094082,124389451,18,99,9909,107127979,6732,2013-03-09,48.0,OZ,1,2.79
8094134,124389451,18,99,9909,107127979,6732,2013-04-01,12.0,OZ,1,2.5
8094145,124389451,18,99,9909,107127979,6732,2013-04-05,12.0,OZ,1,2.99
8094165,124389451,18,99,9909,107127979,6732,2013-04-20,12.0,OZ,2,5.0
8097144,124389532,18,56,5616,104610040,15889,2013-03-11,7.6,OZ,1,3.99
8097414,124389532,18,44,4401,105100050,13791,2013-04-22,19.6,OZ,1,3.5
8097444,124389532,18,99,9909,107127979,6732,2013-04-25,8.0,OZ,1,1.3
8099754,124391255,14,99,9909,107127979,6732,2013-03-26,9.0,OZ,2,6.58
8099757,124391255,14,99,9909,107127979,6732,2013-03-30,9.0,OZ,1,2.69
8100682,124391693,15,99,9909,107127979,6732,2013-03-20,12.0,OZ,1,3.69
8100698,124391693,15,99,9909,107127979,6732,2013-03-25,10.0,OZ,1,4.99
8103811,124393795,18,32,3203,106414464,13474,2013-03-05,5.0,OZ,1,3.99
8103858,124393795,18,99,9909,107127979,6732,2013-03-09,9.0,OZ,1,3.29
8104076,124393795,18,99,9909,107127979,6732,2013-03-24,9.0,OZ,1,3.29
8104077,124393795,18,99,9909,107127979,6732,2013-03-24,10.0,OZ,1,3.29
8105664,124394093,15,32,3203,106414464,13474,2013-04-07,5.0,OZ,1,3.39
8105716,124394093,15,35,3509,103320030,875,2013-04-21,75.0,OZ,1,6.79
8106455,124396201,18,99,9909,107127979,6732,2013-03-13,10.0,OZ,1,-0.69
8107407,124397741,15,99,9909,107127979,6732,2013-03-04,13.9,OZ,2,8.78
8111148,124402298,15,99,9909,107127979,6732,2013-03-15,10.0,OZ,1,2.5
8111184,124402298,15,99,9909,107127979,6732,2013-03-15,16.0,OZ,1,2.99
8111188,124402298,15,99,9909,107127979,6732,2013-03-15,6.5,OZ,1,-1.07
8111215,124402298,15,99,9909,107127979,6732,2013-04-04,6.5,OZ,2,7.38
8111249,124402298,15,99,9909,107127979,6732,2013-04-11,10.0,OZ,1,3.69
8111256,124402298,15,99,9909,107127979,6732,2013-04-12,10.0,OZ,1,3.69
8112932,124402321,15,56,5616,104610040,15889,2013-03-17,8.0,OZ,1,3.0
8112934,124402321,15,56,5616,104610040,15889,2013-03-17,7.0,OZ,1,1.4
8116656,124403533,95,99,9909,107127979,6732,2013-03-12,12.0,OZ,1,0.88
8116663,124403533,95,99,9909,107127979,6732,2013-04-07,12.0,OZ,2,1.76
8116665,124403533,95,99,9909,107127979,6732,2013-04-08,12.0,OZ,1,0.88
8119191,124407007,18,56,5616,104610040,15889,2013-03-08,6.84,OZ,1,3.99
8119219,124407007,18,56,5616,104610040,15889,2013-03-16,6.84,OZ,1,3.0
8119383,124407007,18,56,5616,104610040,15889,2013-04-01,6.84,OZ,1,3.79
8120877,124408493,17,56,5616,104610040,15889,2013-03-01,7.0,OZ,1,3.99
8122900,124410252,18,32,3203,106414464,13474,2013-03-02,6.0,OZ,1,3.79
8125070,124411414,3,99,9909,107127979,6732,2013-03-08,6.0,OZ,1,3.29
8127060,124418856,15,99,9909,107127979,6732,2013-03-16,10.0,OZ,2,5.0
8127068,124418856,15,99,9909,107127979,6732,2013-03-16,6.0,OZ,2,5.0
8127130,124418856,15,99,9909,107127979,6732,2013-04-07,12.0,OZ,1,2.99
8128304,124419127,14,35,3509,103320030,875,2013-03-21,105.76,OZ,1,11.49
8129370,124419774,15,99,9909,107127979,6732,2013-03-28,8.0,OZ,1,1.99
8129380,124419774,15,56,5616,104610040,15889,2013-03-28,8.0,OZ,3,10.47
8129415,124419774,15,56,5616,104610040,15889,2013-04-06,8.0,OZ,1,4.39
8130363,124420580,20,99,9909,107127979,6732,2013-03-14,6.0,OZ,1,2.5
8131678,124421676,18,17,1726,104460040,3718,2013-03-16,75.0,CT,1,6.79
8134066,124424281,18,99,9909,107127979,6732,2013-03-01,7.25,OZ,1,3.29
8134092,124424281,18,35,3509,103320030,875,2013-03-06,105.76,OZ,1,11.79
8134104,124424281,18,99,9909,107127979,6732,2013-03-17,6.0,OZ,1,1.21
8134128,124424281,18,99,9909,107127979,6732,2013-03-18,11.0,OZ,1,2.79
8134145,124424281,18,99,9909,107127979,6732,2013-03-18,9.7,OZ,1,3.29
8134261,124424281,18,99,9909,107127979,6732,2013-04-10,9.7,OZ,1,3.29
8136021,124425467,18,99,9909,107127979,6732,2013-03-04,12.0,OZ,1,1.49
8136091,124425467,18,35,3509,103320030,875,2013-03-30,150.0,OZ,1,11.39
8136107,124425467,18,99,9909,107127979,6732,2013-03-30,12.0,OZ,2,2.98
8136171,124425467,18,99,9909,107127979,6732,2013-04-26,12.0,OZ,1,0.25
8136172,124425467,18,99,9909,107127979,6732,2013-04-26,11.0,OZ,1,2.25
8142850,124428939,17,99,9909,107127979,6732,2013-03-17,6.0,OZ,1,2.5
8142986,124428939,17,99,9909,107127979,6732,2013-04-10,8.0,OZ,1,1.0
8144352,124430230,15,56,5616,104610040,15889,2013-03-17,7.5,OZ,1,2.99
8144354,124430230,15,56,5616,104610040,15889,2013-03-17,8.0,OZ,1,3.0
8144431,124430230,15,99,9909,107127979,6732,2013-04-19,5.0,OZ,1,3.69
8144433,124430230,15,99,9909,107127979,6732,2013-04-19,6.0,OZ,1,0.0
8146849,124430985,18,99,9909,107127979,6732,2013-03-10,6.0,OZ,1,2.99
8149654,124434037,17,35,3509,103320030,875,2013-03-13,75.0,OZ,2,6.99
8150530,124434264,15,99,9909,107127979,6732,2013-03-07,6.0,OZ,1,1.79
8151645,124435444,14,99,9909,107127979,6732,2013-03-15,16.0,OZ,1,1.79
8154723,124436123,14,17,1703,104460040,3718,2013-03-11,32.0,OZ,1,4.19
8154790,124436123,14,56,5616,104610040,15889,2013-04-14,7.6,OZ,1,3.99
8155050,124437395,18,99,9909,107127979,6732,2013-03-29,6.0,OZ,1,1.71
8155395,124440990,18,99,9909,107127979,6732,2013-03-10,6.4,OZ,1,3.0
8155396,124440990,18,99,9909,107127979,6732,2013-03-10,13.9,OZ,1,3.0
8155408,124440990,18,99,9909,107127979,6732,2013-03-16,12.0,OZ,1,1.79
8155427,124440990,18,99,9909,107127979,6732,2013-03-21,10.5,OZ,1,3.29
8156224,124441149,15,99,9909,107127979,6732,2013-03-19,6.0,OZ,1,2.5
8160126,124443120,15,99,9909,107127979,6732,2013-04-23,9.7,OZ,1,3.99
8160162,124443120,15,56,5616,104610040,15889,2013-04-23,8.0,OZ,1,4.39
8160165,124443120,15,56,5616,104610040,15889,2013-04-23,7.6,OZ,1,4.39
8161328,124446569,17,99,9909,107127979,6732,2013-03-11,10.5,OZ,2,6.0
8161370,124446569,17,99,9909,107127979,6732,2013-04-09,10.5,OZ,2,5.0
8164284,124452195,15,99,9909,107127979,6732,2013-03-03,10.0,OZ,1,2.5
8164360,124452195,15,99,9909,107127979,6732,2013-03-24,18.0,OZ,1,4.99
8171621,124454934,14,99,9909,107127979,6732,2013-03-06,6.0,OZ,1,3.29
8171645,124454934,14,99,9909,107127979,6732,2013-03-07,6.5,OZ,1,3.29
8171657,124454934,14,99,9909,107127979,6732,2013-03-18,6.5,OZ,1,2.5
8171660,124454934,14,99,9909,107127979,6732,2013-03-18,6.0,OZ,1,2.5
8171679,124454934,14,32,3203,106414464,13474,2013-03-21,5.0,OZ,1,2.79
8171708,124454934,14,99,9909,107127979,6732,2013-04-02,6.0,OZ,1,2.5
8171715,124454934,14,99,9909,107127979,6732,2013-04-02,6.5,OZ,1,2.79
8171751,124454934,14,99,9909,107127979,6732,2013-04-11,6.5,OZ,2,6.58
8171784,124454934,14,99,9909,107127979,6732,2013-04-29,6.5,OZ,2,6.58
8173719,124455493,18,99,9909,107127979,6732,2013-03-10,5.5,OZ,2,5.98
8173896,124455493,18,99,9909,107127979,6732,2013-04-08,10.0,OZ,1,3.99
8173975,124455493,18,32,3203,106414464,13474,2013-04-20,5.0,OZ,1,3.49
8173984,124455493,18,99,9909,107127979,6732,2013-04-21,13.9,OZ,1,3.29
8174001,124455493,18,99,9909,107127979,6732,2013-04-27,10.5,OZ,1,3.29
8180441,124456573,88,17,1726,104460040,3718,2013-03-08,35.0,CT,1,3.49
